ID	D_4HR_REP1	D_4HR_REP2	D_4HR_REP3	D_6HR_REP1	D_6HR_REP2	D_6HR_REP3	D_8HR_REP1	D_8HR_REP2	D_8HR_REP3
YOL140W	278.7168763608	592.7404974145	689.1060892815	746.3515030738	958.4514862486	843.4144820206	634.2072497714	675.589991854	718.3997176194
YHR106W	2384.4356624447	1736.1773123157	1458.0476401262	1845.0965729742	1688.6103940797	1954.5795932542	1456.0758245541	1329.6427188669	1581.834849928
YIR001C	5041.1956123428	3191.2356960941	4221.4751079157	3973.9151459062	3444.1991892654	4910.5465397646	3067.0022520493	2960.8071455076	3784.4754935724
YHR216W	535.6989504366	1059.3484550455	1138.7057938737	395.7650827437	424.5109929251	340.0432991004	295.6966293887	317.3912713408	311.7583680235
YMR251W	75.4325491068	69.2492375283	57.4255074401	345.1649808404	312.2514192404	336.0270396622	278.0908760827	241.44407427	268.3832907333
YCL038C	256.9820740758	605.9308283723	460.8046816537	613.5262355776	856.5688479466	507.3874423584	532.5740375052	573.571368923	468.9930232006
YMR048W	1897.320387704	1126.1245055191	1554.6905672815	1118.6236813624	1016.939667496	1265.121723031	798.2608601224	879.6272377159	1032.8690279736
YML129C	994.686833985	1448.4632182995	1095.2865077605	1591.1924902094	1660.309661218	1610.5200347156	1483.284716027	1226.4905556812	1156.2169040176
YML018C	2144.074319528	2613.3343210071	2651.3776971747	2768.5484327096	2544.2358842642	1917.0945051644	1833.7992591183	1907.7482488091	2023.7184498222
YOR186W	19.1777667221	25.5562662307	18.2080877249	61.4429808826	53.7713924372	54.8888789886	54.0176521887	43.074529682	35.2422502983
YAL032C	2210.5572441645	1137.6660451072	1298.376717	1489.9922864028	1241.4588148653	1376.2382341543	1113.9640273588	972.5775386086	1187.39274082
YER069W	921.8113204411	1205.2664912657	1273.1655186116	1979.7289869669	1976.3345115067	1444.5146446036	1395.2559494972	1496.2731363209	1416.467367759
YGL082W	5529.589404865	4627.3329791207	4725.6990756827	4409.437451574	3961.1592428719	4695.0072832482	3393.5089497234	3424.4251097161	3596.0650015929
YHR219W	10.2281422518	14.0147266426	28.0124426537	12.6500254758	15.0937241929	24.0975566292	14.4047072503	13.6024830575	12.1992404879
YOR316C	2805.0680125489	2463.2943063625	2361.4489157086	3249.249400791	2898.9384027972	2842.1729290949	2534.828345301	2458.6488126363	2172.8202780073
YHR049C-A	1.2785177815	5.770769794	1.4006221327	9.0357324827	5.6601465723	14.7262846067	8.0026151391	6.8012415287	8.1328269919
YDR523C	69.0399601995	57.7076979402	60.2267517055	62.3465541309	46.2245303407	32.1300755055	35.2115066119	45.3416101915	33.886779133
YHL015W	37016.9253269496	64871.6964416546	60673.550165826	48752.2946105887	49961.1704362318	44119.9486817016	41236.2754193665	38183.3034825514	34670.2414665451
YBR084W	4800.8342694262	6545.7017377905	6668.3619737182	6187.6696041759	6125.2219490276	5004.2592599891	4693.9339098226	4890.0926591577	4253.468516773
YBR192W	1366.7355083932	1927.4371112033	1596.7092312621	1976.1146939738	2089.5374429534	1672.1026794346	1560.1098213621	1619.8290240928	1405.6235984364
YMR041C	562.5478238475	690.019188228	663.8948908932	908.0911145147	1000.9025855411	1050.9212196606	761.4488304827	758.3384304535	847.1694783248
YKL162C	663.5507285838	591.0917060448	382.3698422233	679.4870827016	580.1650236643	586.3738779763	540.9767834013	544.0993222985	387.6647532814
YMR297W	7392.3898124693	12992.4759933978	13672.873259281	14860.1656411035	17788.8973190843	18813.4979616444	13291.5434844845	12637.8403006372	15204.3200613901
YPL207W	4602.6640132981	4256.3549209336	4327.9223899998	5889.4904322457	5698.8242405785	5241.2185668425	4577.4958595491	4449.145500045	4429.6797682645
YJR111C	925.6468737855	1215.159239484	1057.469710178	1822.5072417674	1508.4290615271	1012.0973784248	1273.6161993833	1170.9470831965	1028.8026144776
YOL105C	1858.9648542598	1504.52212487	1616.3179411197	2314.0510888281	1886.7155241114	2148.6987994335	1734.1667006369	1662.9035537748	1679.428773831
YMR078C	2324.3453267155	1943.9250249005	2194.774881919	1880.3359296568	1665.0264500283	1709.5877675244	1348.8407816906	1394.2545133899	1465.2643297105
YOR128C	3104.2411734132	4874.6516845788	5246.7305090419	4404.0160120843	5018.6632941363	4621.3758602147	3511.9476537817	2910.9313742969	4814.6335792153
YLR453C	352.8709076862	355.3145401748	315.1399798544	459.9187833711	487.7159629828	400.2871906733	402.5315414953	372.9347438254	298.2036563703
YDL247W	2.5570355629	4.9463741092	0	4.5178662414	4.7167888103	5.3550125843	4.0013075695	2.2670805096	5.4218846613
YDL078C	3599.0275548428	4736.1532095223	4259.2919054982	5203.6783368062	6184.6534880372	5863.7387797625	4644.7178267173	4642.9808836138	4516.429922845
YPR170C	8.9496244703	5.770769794	15.4068434595	18.0714649655	16.980439717	12.0487783146	10.4033996808	11.3354025479	17.6211251492
YDR049W	3454.5550455365	2617.4562994314	2710.2038267475	3131.7848785154	2667.8157510935	2540.9534712304	2281.5455761494	2288.617774418	2110.4686044026
YGL229C	737.7047599092	736.1853465802	812.3608369579	589.1297578742	700.9148172074	701.5066485378	502.1640999768	596.2421740188	497.4579176723
YGL067W	1884.5352098893	1684.2403841695	1268.9636522135	1527.9423628302	1777.2860237129	1338.7531460645	1289.2212989045	1319.4408565738	1111.4863555621
YGR234W	15389.5185355746	21409.5559358212	20940.7015057888	22782.6958819643	26809.2842398609	25666.5753163486	19081.435537603	22649.2678309295	18582.1542053666
YNL280C	859.163949149	1765.0311612858	1746.5757994595	1483.6672736648	2102.7444516222	1599.8100095471	1373.2487578647	1484.937733773	1298.5413763762
YHR154W	4694.717293564	3215.1431709551	3896.5307731325	3293.5244899564	2805.5459843536	3119.2948303303	2241.1323696971	2642.2823339121	2508.9771270066
YKR009C	985.7372095147	765.0391955503	588.2612957281	1030.0735030316	946.1878353419	933.110942807	870.2843963741	803.6800406451	654.6925728494
YGR233C	3128.5330112612	3523.4671570928	2735.4150251358	3078.4740568673	3774.3744059848	2934.5468961734	2506.8191923143	2667.2202195174	2678.4110226716
YAL027W	759.4395621942	854.8983252001	719.9197762006	752.6765158117	894.3031584288	834.0432099982	727.4377161416	685.7918541471	569.2978894342
YCL037C	397.6190300377	413.8466337999	612.0718719838	351.4899935783	326.4017856713	421.7072410103	278.8911375967	299.2546272642	303.6255410316
YNL121C	16670.5933526092	13639.6266060132	14950.2406442906	14098.4533928091	12618.353425257	14213.5421517668	10675.8887262788	10813.9740306825	11341.2272402292
YOR020C	3868.7948067333	7639.6748116001	7122.1635447084	6355.7342283548	8604.36614771	7653.6517360507	5885.9234347874	5946.5521766206	6311.0737457281
YLR128W	563.826341629	617.4723679603	626.0780933107	910.8018342595	839.5884082296	909.0133861778	724.636800843	658.5868880321	749.5755544217
YNL044W	1692.7575426685	2116.2237230363	2336.2377173203	2547.1729868826	2409.3357242903	2613.2461411179	2104.6877815759	1853.3383165792	2114.5350178986
YAL047C	860.4424669304	1009.060318269	988.8392256763	1148.4415985554	1117.878948036	1145.9726930312	911.4978643403	946.5061127484	879.7007862924
YIL139C	1323.2659038232	1094.7974694944	1056.0690880453	1092.4200571625	1035.8068227372	1192.8290531435	803.4625599628	863.7576741489	1003.0486623365
YER174C	1109.7534343174	1763.3823699161	1899.2436119223	1687.8748277746	1917.8463302592	1819.3655255017	1448.0732094151	1373.8507888037	1533.0378879765
YNL031C	139336.703378128	43606.4097506839	69577.305063311	43780.8345985887	45094.3877417864	72110.5994596182	37140.9371219465	37048.6296875081	55042.9730812989
YAR035W	71.5969957624	272.0505760039	317.9412241197	368.6578852955	411.3039842563	591.7288905605	344.1124509801	335.5279154174	421.5515324144
YDR032C	2376.7645557559	5310.7570018699	4717.2953428865	7805.9692918335	10282.5996064071	8993.7436352613	7062.7079909879	7071.0241093708	7619.1034202616
YER005W	1947.1825811814	2210.2048311104	2351.6445607798	2392.6619614278	2560.2729662192	2277.2191014557	1949.036917121	1965.5588018033	1896.3041602821
YKR052C	897.5194825931	1305.0183691338	1162.5163701294	1162.8987705278	1321.64422464	1275.8317481995	1005.5285922244	1030.3880916028	985.4275371874
YJL100W	813.137309016	1083.2559299064	1184.9263242524	1237.8953501345	1355.605104074	1677.4576920188	1131.9699114217	1048.5247356794	1251.09988559
YMR199W	5037.3600589984	4223.3790935392	4972.2085710354	4975.0743049931	4253.6001491091	4407.1753568443	3542.7577220671	3634.130056852	3793.9637917296
YDL135C	5120.4637147941	3671.0339846828	5875.6098466179	3540.199986735	3507.4041593231	5104.6657459439	2771.3056226606	2904.1301327682	4101.6557462572
YOR185C	953.7742649779	1454.2339880935	925.8112297055	1785.4607385881	2291.4160040333	1773.8479185355	1642.1366265376	1632.2979668955	1431.3775505775
YJR018W	7.6711066888	18.1367050669	28.0124426537	15.3607452206	17.9237974791	12.0487783146	8.802876653	18.1366440766	10.8437693226
YDL040C	6764.6375817667	6868.0404505709	6970.8963543784	6775.8957888019	6583.6938213867	6301.5110585256	5271.3225921066	5533.9435238776	5026.0870810051
YPL096W	3418.7565476553	1621.5863121202	1822.2093946245	1764.6785538779	1622.5753507358	1980.0159030294	1399.6573878237	1333.0433396313	1589.9676769199
YBL018C	727.4766176574	557.2914829655	628.879337576	788.8194457426	832.0415461331	898.3033610093	621.4030655489	663.1210490513	748.2200832564
YHR117W	3233.3714693419	3699.063437968	3910.5369944594	3532.9714007488	4089.4558985115	3925.2242242611	2974.97217795	3280.465497358	3047.0991796385
YOR006C	3405.9713698406	2649.6077311409	3417.5180037539	2948.359509116	2839.5068637877	3486.113192352	2190.7158943209	2364.5649714889	2921.0403612638
YGR082W	1834.6730164119	2998.3271058368	2390.8619804951	2704.3947320821	3173.4555115554	2384.3193531409	2389.1807497699	2344.1612469027	1923.4135835885
YGL156W	859.163949149	935.6891023164	1077.0784200356	1686.0676812781	1850.8679291533	1728.3303115693	1427.2664100535	1206.086831095	1611.655215565
YHR076W	3648.8897483202	2603.4415727887	2785.8374219125	3007.0917702537	2889.5048251766	3349.5603714534	2371.9751272209	2435.9780075405	2645.8797147039
YER180C-A	44.7481223515	136.8496836868	117.6522591456	118.3680955238	203.765276604	113.7940174155	113.6371349748	132.6242098103	105.7267508949
YJL066C	1376.963650645	1565.5274055497	1331.9916481844	1928.2253118153	2170.6662104902	2340.1404993208	1854.205927723	1637.9656681694	1691.6280143189
YPL107W	1548.2850333622	1405.5946426868	1526.6781246278	1954.4289360153	1716.9111269414	2176.8126155009	1554.9081215217	1422.5930197596	1737.7140339397
YGR146C-A	5.1140711259	26.3806619155	29.4130647864	31.6250636896	24.5273018134	37.4850880898	28.4092837437	20.4037245862	25.7539521411
YPR135W	1929.2833322408	2053.5696509869	2037.9052030582	2158.636490125	1987.6548046514	2160.7475777481	1652.5400262183	1827.2668907191	1606.2333309037
YER067C-A	0	1.6487913697	2.8012442654	0.9035732483	2.8300732862	2.6775062921	1.6005230278	3.4006207644	0
YDR332W	1252.9474258423	1069.2412032638	885.1931878576	1220.7274584173	1223.5350173862	1164.7152370761	1062.7472904687	980.5123203921	864.7906034739
YML118W	544.6485749069	486.3934540676	337.5499339773	489.7367005642	506.5831182239	598.4226562908	443.7450094615	451.1490214058	389.0202244467
YPL103C	1167.2867344836	1485.5610241182	1201.7337898446	1349.9384329204	1477.2982553792	1234.3304006715	1105.5612814628	1124.4719327502	1049.1346819574
YER016W	4765.035771545	4119.5052372468	5644.5071947247	3065.8240313915	3204.5863177032	4529.0018931362	2508.0195845851	2865.5897641054	3348.0137783394
YOR283W	3235.9285049048	3340.4513150538	3431.5242250808	3493.2141778248	3597.9665044804	3286.6389735884	2737.2945083195	2660.4189779887	2992.8803330257
YBR013C	1201.8067145834	527.6132383106	514.0283226958	790.6265922392	748.0827053102	811.2844065151	625.8045038754	630.2483816624	642.4933323615
YKL191W	1796.3174829677	3159.0842643846	3686.4374532296	3257.3815600254	3635.7008149627	3392.4004721274	2731.2925469652	2742.0338763334	2839.7120913446
YPR073C	1424.2688085595	2431.9672703378	1602.3117197928	2270.6795729109	2614.9877164184	1743.056596176	1951.0375709057	1976.8942043512	1430.0220794122
YKL065W-A	95.8888336104	60.1808849948	53.2236410421	98.4894840618	91.5057029194	111.1165111234	96.8316431828	66.8788750325	75.9063852579
YMR027W	7726.0829534334	5690.8034125904	5472.2306724043	5860.576088301	5907.3063059928	6337.6573934693	4830.7786287007	4792.6081972459	5013.8878405173
YOR277C	8.9496244703	2.4731870546	9.8043549288	4.5178662414	2.8300732862	2.6775062921	3.2010460556	4.5341610192	0
YKR036C	3473.7328122586	2067.5843776296	2458.091842864	2441.4549168346	2093.3108740016	2452.5957635902	1823.7959901945	1827.2668907191	2003.3863823424
YAL055W	1713.2138271721	1097.270656549	1310.9823161941	1252.3525221069	1234.8553105309	1661.392654266	1034.338006725	1028.1210110932	1295.8304340456
YIL053W	11415.8852707606	22517.5437362734	16355.0646433747	18923.5345385888	22417.0104997295	13706.1547094083	16258.9131780523	14232.7314391247	14075.2125806789
YKL086W	80.5466202327	165.7035326569	210.0933199029	234.9290445511	264.1401733756	361.4633494374	224.073223894	211.9720276455	260.2504637414
YLR356W	1162.1726633578	1582.0153192469	1750.7776658575	2204.718725787	2253.6816935511	3025.5821101058	1845.40305107	1831.8010517383	2385.6292509625
YIL013C	225.019129539	366.031684078	526.6339218899	569.2511464122	697.1413861592	660.0053010098	488.1595234834	598.5092545283	474.4149078619
YPR056W	1527.8287488587	1494.6293766517	2042.1070694562	1714.0784519746	1585.7843980156	1704.2327549401	1324.0326747594	1169.8135429418	1562.8582536135
YPL182C	0	0.8243956849	2.8012442654	0	1.8867155241	2.6775062921	1.2003922709	2.2670805096	0
YGL218W	0	1.6487913697	1.4006221327	0.9035732483	0.9433577621	0	1.2003922709	0	0
YKR012C	28.1273911924	41.219784243	53.2236410421	49.696528655	70.7518321542	48.1951132583	50.0163446192	36.2732881532	50.1524331168
YHR149C	2633.7466298317	2741.9400478453	3554.7789727571	3088.4133625983	2640.4583759939	2728.3789116795	2127.4952347223	2189.9997722514	2545.5748484702
YNL174W	0	2.4731870546	5.6024885307	0.9035732483	2.8300732862	0	1.6005230278	0	1.3554711653
YGR175C	7144.3573628638	11411.2850698358	14034.233769514	14442.7148004013	16242.733947075	12853.3689553653	11887.4846583343	12106.2099211414	11324.9615862454
YGR036C	1640.3383136282	1092.3242824399	1068.6746872394	1521.6173500923	1249.0056769617	979.9673029192	1045.5416679197	963.5092165702	1035.5799703042
YDR037W	34673.402233512	26794.5085493285	29732.406632659	24965.7288497927	23228.2981750974	20551.1995452361	18795.7421771381	18356.5508860453	18640.4394654753
YLR140W	0	1.6487913697	0	2.7107197448	0	0	0	1.1335402548	1.3554711653
YGR058W	1618.6035113432	1596.0300458895	1560.2930558122	2039.364821353	1888.6022396355	1852.8343541533	1638.9355804819	1635.6985876598	1413.7564254284
YKL023C-A	1525.2717132957	1966.1837083917	3256.446458495	1872.2037704224	1955.5806407415	2523.5496803316	1418.4635334005	1524.6116426906	2218.9062976282
YCR022C	16.6207311591	19.7854964366	15.4068434595	20.7821847103	27.3573750996	18.7425440449	21.2069301185	17.0031038218	14.9101828185
YLR366W	0	2.4731870546	1.4006221327	0.9035732483	0.9433577621	0	1.2003922709	0	0
YPL090C	10472.3391480345	15952.0565020462	16216.4030522388	11831.3881128913	14307.9071770988	12082.2471432321	10600.6641439716	10716.4895687707	9783.790871277
YKL052C	3343.3239985485	2680.1103714807	3157.0022870743	3154.3742097223	2797.9991222572	3223.7175757233	2469.2069011606	2568.6022173508	2429.0043282528
YHR131W-A	0	3.2975827394	5.6024885307	9.0357324827	0	2.6775062921	3.2010460556	1.1335402548	5.4218846613
YLR315W	117.6236358954	201.1525471059	257.7144724142	222.2790190752	236.782798276	266.4118760668	170.0555717053	204.0372458619	218.2308576165
YHR072W	10124.5823114742	6347.0223777392	8634.8354480094	6571.6882346921	5834.6677583145	7661.6842549271	5026.0424380941	5086.1951232361	6231.1009469743
YJL133W	2595.3910963875	2251.4246153534	2551.9335257539	2405.3119869037	2361.2244784254	1988.0484219058	1853.4056662091	1925.8848928857	1724.1593222866
YCL056C	2871.5509371854	1367.6724411832	1383.8146670938	1755.6428213951	1429.1870095144	1901.0294674116	1248.8080924522	1251.4284412865	1644.1865235327
YER134C	3044.1508376841	2779.8622493488	2299.8215418705	2698.9732925925	2497.0679961614	2660.1025012302	2201.1192940017	2176.397289194	2019.6520363262
YLR130C	2825.5242970524	3900.2159850739	4154.2452455468	3101.9669613224	3634.7574572006	3093.8585205551	2483.211477654	2635.4810923833	2896.641880288
YLR404W	1131.4882366024	1003.289548475	899.1994091844	1103.2629361418	904.6800938114	896.9646078632	837.0735435469	819.5496042121	708.9114194622
YJL082W	1782.2537873715	2222.5707663833	1771.7869978478	1654.4426175885	2122.5549646253	2084.4386484224	1732.5661776091	1634.5650474051	1405.6235984364
YKL160W	5598.6293650645	4783.9681592441	3455.3348013364	5758.4723112461	5013.003147564	4662.8772077427	4447.4533635392	4231.5057711256	3905.1124272858
YDR022C	572.7759660993	652.0969867245	659.6930244951	736.4121973428	823.5513262746	868.8507917959	627.4050269032	675.589991854	679.0910538251
YPL145C	6347.8407850069	9027.9571449048	9312.7365602294	7793.3192663577	8136.4606977304	7894.6273023424	6717.3951477369	6649.3471345895	6061.6670513093
YAR031W	139.3584381804	247.3187054581	282.9256708026	213.2432865925	283.9506863788	275.7831480893	250.081723096	194.9689238236	181.6331361528
YLR265C	1219.705963524	1623.2351034899	1556.0911894142	2076.4113245322	1925.3931923557	1930.482036625	1709.3585937058	1606.2265410353	1524.9050609846
YDR506C	561.2693060661	700.7363321312	638.6836925048	800.5658979702	728.272192307	799.2356282005	641.4096033966	630.2483816624	627.583149543
YOR166C	2718.1288034088	2209.3804354255	2217.184836042	2435.1299040967	2009.3520331786	2206.2651847143	1893.4187419044	1700.3103821828	1835.3079578428
